time	humidity
03:20	-4
03:20	-4
03:20	-4
03:20	-4
03:20	-4
03:21	-4
03:21	-4
03:21	-4
03:21	-4
03:21	-4
03:22	-4
03:22	-4
03:22	-4
03:22	-4
03:22	-4
03:23	-4
03:23	-4
03:23	-4
03:23	-4
03:23	-4
03:24	-4
03:24	-4
03:24	-4
03:24	-4
03:24	-4
03:25	-4
03:25	-4
03:25	-4
03:25	-4
03:25	-4
03:25	-4
03:26	-4
03:26	-4
03:26	-4
03:26	-4
03:26	-4
03:27	-4
03:27	-4
03:27	-4
03:27	-4
03:27	-4
03:28	-4
03:28	-4
03:28	-4
03:28	-4
03:28	-4
03:29	-4
03:29	-4
03:29	-4
03:29	-4
03:29	-4
03:30	-4
03:30	-4
03:30	-4
03:30	-4
03:30	-4
03:31	-4
03:31	-4
03:31	-4
03:31	-4
03:31	-4
03:32	-4
03:32	-4
03:32	-4
03:55	-4
03:55	-4
03:55	-4
03:56	-4
03:56	-4
03:56	-4
03:56	-4
03:56	-4
03:57	-4
03:57	-4
03:57	-4
03:57	-4
03:57	-4
03:58	-4
03:58	-4
03:58	-4
03:58	-4
03:58	-4
03:59	-4
03:59	-4
03:59	-4
03:59	-4
03:59	-4
04:00	-4
04:00	-4
04:00	-4
04:00	-4
04:00	-4
04:01	-4
04:01	-4
04:01	-4
04:01	-4
04:01	-4
04:01	-4
04:02	-4
04:02	-4
04:02	-4
04:02	-4
04:02	-4
04:03	-4
04:03	-4
04:03	-4
04:03	-4
04:03	-4
04:04	-4
04:04	-4
04:04	-4
04:04	-4
04:04	-4
04:05	-4
04:05	-4
04:05	-4
04:05	-4
04:05	-4
04:06	-4
04:06	-4
04:06	-4
04:06	-4
04:06	-4
04:07	-4
04:07	-4
04:07	-4
04:07	-4
04:07	-4
04:08	-4
04:08	-4
04:08	-4
04:08	-4
04:08	-4
04:09	-4
04:09	-4
04:09	-4
04:09	-4
04:09	-4
04:10	-4
04:10	-4
04:10	-4
04:10	-4
04:10	-4
04:10	-4
04:11	-4
04:11	-4
04:11	-4
04:11	-4
04:11	-4
04:12	-4
04:12	-4
04:12	-4
04:12	-4
04:12	-4
04:13	-4
04:13	-4
04:13	-4
04:13	-4
04:13	-4
04:14	-4
04:14	-4
04:14	-4
04:14	-4
04:14	-4
04:15	-4
04:15	-4
04:15	-4
04:15	-4
04:15	-4
04:16	-4
04:16	-4
04:16	-4
04:16	-4
04:16	-4
04:17	-4
04:17	-4
04:17	-4
04:17	-4
04:17	-4
04:18	-4
04:18	-4
04:18	-4
04:18	-4
04:18	-4
04:18	-4
04:19	-4
04:19	-4
04:19	-4
04:19	-4
04:19	-4
04:20	-4
04:20	-4
04:20	-4
04:20	-4
04:20	-4
04:21	-4
04:21	-4
04:21	-4
04:21	-4
04:21	-4
04:22	-4
04:22	-4
04:22	-4
04:22	-4
04:22	-4
04:23	-4
04:23	-4
04:23	-4
04:23	-4
04:23	-4
04:24	-4
04:24	-4
04:24	-4
04:24	-4
04:24	-4
04:25	-4
04:25	-4
04:25	-4
04:25	-4
04:25	-4
04:26	-4
04:26	-4
04:26	-4
04:26	-4
04:26	-4
04:26	-4
04:27	-4
04:27	-4
04:27	-4
04:27	-4
04:27	-4
04:28	-4
04:28	-4
04:28	-4
04:28	-4
04:28	-4
04:29	-4
04:29	-4
04:29	-4
04:29	-4
04:29	-4
04:30	-4
04:30	-4
04:30	-4
04:30	-4
04:30	-4
04:31	-4
04:31	-4
04:31	-4
04:31	-4
04:31	-4
04:32	-4
04:32	-4
04:32	-4
04:32	-4
04:32	-4
04:33	-4
04:33	-4
04:33	-4
04:33	-4
04:33	-4
04:34	-4
04:34	-4
04:34	-4
04:34	-4
04:34	-4
04:35	-4
04:35	-4
04:35	-4
04:35	-4
04:35	-4
04:35	-4
04:36	-4
04:36	-4
04:36	-4
04:36	-4
04:36	-4
04:37	-4
04:37	-4
04:37	-4
04:37	-4
04:37	-4
04:38	-4
04:38	-4
04:38	-4
04:38	-4
04:38	-4
04:39	-4
04:39	-4
04:39	-4
04:39	-4
04:39	-4
04:40	-4
04:40	-4
04:40	-4
04:40	-4
04:40	-4
04:41	-4
04:41	-4
04:41	-4
04:41	-4
04:41	-4
04:42	-4
04:42	-4
04:42	-4
04:42	-4
04:42	-4
04:43	-4
04:43	-4
04:43	-4
04:43	-4
04:43	-4
04:43	-4
04:44	-4
04:44	-4
04:44	-4
04:44	-4
04:44	-4
04:45	-4
04:45	-4
04:45	-4
04:45	-4
04:45	-4
04:46	-4
04:46	-4
04:46	-4
04:46	-4
04:46	-4
04:47	-4
04:47	-4
04:47	-4
04:47	-4
04:47	-4
04:48	-4
04:48	-4
04:48	-4
04:48	-4
04:48	-4
04:49	-4
04:49	-4
04:49	-4
04:49	-4
04:49	-4
04:50	-4
04:50	-4
04:50	-4
04:50	-4
04:50	-4
04:51	-4
04:51	-4
04:51	-4
04:51	-4
04:51	-4
04:51	-4
04:52	-4
04:52	-4
04:52	-4
04:52	-4
04:52	-4
04:53	-4
04:53	-4
04:53	-4
04:53	-4
04:53	-4
04:54	-4
04:54	-4
04:54	-4
04:54	-4
04:54	-4
04:55	-4
04:55	-4
04:55	-4
04:55	-4
04:55	-4
04:56	-4
04:56	-4
04:56	-4
04:56	-4
04:56	-4
04:57	-4
04:57	-4
04:57	-4
04:57	-4
04:57	-4
04:58	-4
04:58	-4
04:58	-4
04:58	-4
04:58	-4
04:59	-4
04:59	-4
04:59	-4
04:59	-4
04:59	-4
05:00	-4
05:00	-4
05:00	-4
05:00	-4
05:00	-4
05:00	-4
05:01	-4
05:01	-4
05:01	-4
05:01	-4
05:01	-4
05:02	-4
05:02	-4
05:02	-4
05:02	-4
05:02	-4
05:03	-4
05:03	-4
05:03	-4
05:03	-4
05:03	-4
05:04	-4
05:04	-4
05:04	-4
05:04	-4
05:04	-4
05:05	-4
05:05	-4
05:05	-4
05:05	-4
05:05	-4
05:06	-4
05:06	-4
05:06	-4
05:06	-4
05:06	-4
05:07	-4
05:07	-4
05:07	-4
05:07	-4
05:07	-4
05:08	-4
05:08	-4
05:08	-4
05:08	-4
05:08	-4
05:08	-4
05:09	-4
05:09	-4
05:09	-4
05:09	-4
05:09	-4
05:10	-4
05:10	-4
05:10	-4
05:10	-4
05:10	-4
05:11	-4
05:11	-4
05:11	-4
05:11	-4
05:11	-4
05:12	-4
05:12	-4
05:12	-4
05:12	-4
05:12	-4
05:13	-4
05:13	-4
05:13	-4
05:13	-4
05:13	-4
05:14	-4
05:14	-4
05:14	-4
05:14	-4
05:14	-4
05:15	-4
05:15	-4
05:15	-4
05:15	-4
05:15	-4
05:16	-4
05:16	-4
05:16	-4
05:16	-4
05:16	-4
05:16	-4
05:17	-4
05:17	-4
05:17	-4
05:17	-4
05:17	-4
05:18	-4
05:18	-4
05:18	-4
05:18	-4
05:18	-4
05:19	-4
05:19	-4
05:19	-4
05:19	-4
05:19	-4
05:20	-4
05:20	-4
05:20	-4
05:20	-4
05:20	-4
05:21	-4
05:21	-4
05:21	-4
05:21	-4
05:21	-4
05:22	-4
05:22	-4
05:22	-4
05:22	-4
05:22	-4
05:23	-4
05:23	-4
05:23	-4
05:23	-4
05:23	-4
05:24	-4
05:24	-4
05:24	-4
05:24	-4
05:24	-4
05:25	-4
05:25	-4
05:25	-4
05:25	-4
05:25	-4
05:25	-4
05:26	-4
05:26	-4
05:26	-4
05:26	-4
05:26	-4
05:27	-4
05:27	-4
05:27	-4
05:27	-4
05:27	-4
05:28	-4
05:28	-4
05:28	-4
05:28	-4
05:28	-4
05:29	-4
05:29	-4
05:29	-4
05:29	-4
05:29	-4
05:30	-4
05:30	-4
05:30	-4
05:30	-4
05:30	-4
05:31	-4
05:31	-4
05:31	-4
05:31	-4
05:31	-4
05:32	-4
05:32	-4
05:32	-4
05:32	-4
05:32	-4
05:33	-4
05:33	-4
05:33	-4
05:33	-4
05:33	-4
05:33	-4
05:34	-4
05:34	-4
05:34	-4
05:34	-4
05:34	-4
05:35	-4
05:35	-4
05:35	-4
05:35	-4
05:35	-4
05:36	-4
05:36	-4
05:36	-4
05:36	-4
05:36	-4
05:37	-4
05:37	-4
05:37	-4
05:37	-4
05:37	-4
05:38	-4
05:38	-4
05:38	-4
05:38	-4
05:38	-4
05:39	-4
05:39	-4
05:39	-4
05:39	-4
05:40	-4
05:40	-4
05:40	-4
05:40	-4
05:40	-4
05:41	-4
05:41	-4
05:41	-4
05:41	-4
05:41	-4
05:41	-4
05:42	-4
05:42	-4
05:42	-4
05:42	-4
05:42	-4
05:43	-4
05:43	-4
05:43	-4
05:43	-4
05:43	-4
05:44	-4
05:44	-4
05:44	-4
05:44	-4
05:44	-4
05:45	-4
05:45	-4
05:45	-4
05:45	-4
05:45	-4
05:46	-4
05:46	-4
05:46	-4
05:46	-4
05:46	-4
05:47	-4
05:47	-4
05:47	-4
05:47	-4
05:47	-4
05:48	-4
05:48	-4
05:48	-4
05:48	-4
05:48	-4
05:49	-4
05:49	-4
05:49	-4
05:49	-4
05:49	-4
05:50	-4
05:50	-4
05:50	-4
05:50	-4
05:50	-4
05:50	-4
05:51	-4
05:51	-4
05:51	-4
05:51	-4
05:52	-4
05:52	-4
05:52	-4
05:52	-4
05:52	-4
05:53	-4
05:53	-4
05:53	-4
05:53	-4
05:54	-4
05:54	-4
05:54	-4
05:54	-4
05:54	-4
05:55	-4
05:55	-4
05:55	-4
05:55	-4
05:55	-4
05:56	-4
05:56	-4
05:56	-4
05:56	-4
05:57	-4
05:57	-4
05:57	-4
05:57	-4
05:58	-4
05:58	-4
05:58	-4
05:58	-4
05:58	-4
05:59	-4
05:59	-4
05:59	-4
05:59	-4
05:59	-4
06:00	-4
06:00	-4
06:00	-4
06:00	-4
06:00	-4
06:01	-4
06:01	-4
06:01	-4
06:01	-4
06:01	-4
06:02	-4
06:02	-4
06:02	-4
06:02	-4
06:02	-4
06:03	-4
06:03	-4
06:03	-4
06:03	-4
06:03	-4
06:04	-4
06:04	-4
06:04	-4
06:04	-4
06:04	-4
06:05	-4
06:05	-4
06:05	-4
06:05	-4
06:06	-4
06:06	-4
06:06	-4
06:06	-4
06:06	-4
06:06	-4
06:07	-4
06:07	-4
06:07	-4
06:07	-4
06:07	-4
06:08	-4
06:08	-4
06:08	-4
06:08	-4
06:08	-4
06:09	-4
06:09	-4
06:09	-4
06:09	-4
06:10	-4
06:10	-4
06:10	-4
06:10	-4
06:10	-4
06:11	-4
06:11	-4
06:11	-4
06:11	-4
06:11	-4
06:12	-4
06:12	-4
06:12	-4
06:12	-4
06:12	-4
06:13	-4
06:13	-4
06:13	-4
06:13	-4
06:13	-4
06:14	-4
06:14	-4
06:14	-4
06:14	-4
06:14	-4
06:14	-4
06:15	-4
06:15	-4
06:15	-4
06:15	-4
06:15	-4
06:16	-4
06:16	-4
06:16	-4
06:16	-4
06:16	-4
06:17	-4
06:17	-4
06:17	-4
06:17	-4
06:17	-4
06:18	-4
06:18	-4
06:18	-4
06:18	-4
06:18	-4
06:19	-4
06:19	-4
06:19	-4
06:19	-4
06:19	-4
06:20	-4
06:20	-4
06:20	-4
06:20	-4
06:20	-4
06:21	-4
06:21	-4
06:21	-4
06:21	-4
06:21	-4
06:22	-4
06:22	-4
06:22	-4
06:22	-4
06:22	-4
06:23	-4
06:23	-4
06:23	-4
06:23	-4
06:23	-4
06:23	-4
06:24	-4
06:24	-4
06:24	-4
06:24	-4
06:24	-4
06:25	-4
06:25	-4
06:25	-4
06:25	-4
06:25	-4
06:26	-4
06:26	-4
06:26	-4
06:26	-4
06:26	-4
06:27	-4
06:27	-4
06:27	-4
06:27	-4
06:27	-4
06:28	-4
06:28	-4
06:28	-4
06:28	-4
06:28	-4
06:29	-4
06:29	-4
06:29	-4
06:29	-4
06:29	-4
06:30	-4
06:30	-4
06:30	-4
06:30	-4
06:30	-4
06:31	-4
06:31	-4
06:31	-4
06:31	-4
06:31	-4
06:31	-4
06:32	-4
06:32	-4
06:32	-4
06:32	-4
06:32	-4
06:33	-4
06:33	-4
06:33	-4
06:33	-4
06:33	-4
06:34	-4
06:34	-4
06:34	-4
06:34	-4
06:34	-4
06:35	-4
06:35	-4
06:35	-4
06:35	-4
06:35	-4
06:36	-4
06:36	-4
06:36	-4
06:36	-4
06:36	-4
06:37	-4
06:37	-4
06:37	-4
06:37	-4
06:37	-4
06:38	-4
06:38	-4
06:38	-4
06:38	-4
06:38	-4
06:39	-4
06:39	-4
06:39	-4
06:39	-4
06:39	-4
06:39	-4
06:40	-4
06:40	-4
06:40	-4
06:40	-4
06:40	-4
06:41	-4
06:41	-4
06:41	-4
06:41	-4
06:41	-4
06:42	-4
06:42	-4
06:42	-4
06:42	-4
06:42	-4
06:43	-4
06:43	-4
06:43	-4
06:43	-4
06:43	-4
06:44	-4
06:44	-4
06:44	-4
06:44	-4
06:44	-4
06:45	-4
06:45	-4
06:45	-4
06:45	-4
06:45	-4
06:46	-4
06:46	-4
06:46	-4
06:46	-4
06:46	-4
06:47	-4
06:47	-4
06:47	-4
06:47	-4
06:47	-4
06:48	-4
06:48	-4
06:48	-4
06:48	-4
06:48	-4
06:48	-4
06:49	-4
06:49	-4
06:49	-4
06:49	-4
06:49	-4
06:50	-4
06:50	-4
06:50	-4
06:50	-4
06:50	-4
06:51	-4
06:51	-4
06:51	-4
06:51	-4
06:51	-4
06:52	-4
06:52	-4
06:52	-4
06:52	-4
06:52	-4
06:53	-4
06:53	-4
06:53	-4
06:53	-4
06:53	-4
06:54	-4
06:54	-4
06:54	-4
06:54	-4
06:54	-4
06:55	-4
06:55	-4
06:55	-4
06:55	-4
06:55	-4
06:56	-4
06:56	-4
06:56	-4
06:56	-4
06:56	-4
06:56	-4
06:57	-4
06:57	-4
06:57	-4
06:57	-4
06:57	-4
06:58	-4
06:58	-4
06:58	-4
06:58	-4
06:58	-4
06:59	-4
06:59	-4
06:59	-4
06:59	-4
06:59	-4
07:00	-4
07:00	-4
07:00	-4
07:00	-4
07:00	-4
07:01	-4
07:01	-4
07:01	-4
07:01	-4
07:01	-4
07:02	-4
07:02	-4
07:02	-4
07:02	-4
07:02	-4
07:03	-4
07:03	-4
07:03	-4
07:03	-4
07:03	-4
07:04	-4
07:04	-4
07:04	-4
07:04	-4
07:04	-4
07:04	-4
07:05	-4
07:05	-4
07:05	-4
07:05	-4
07:05	-4
07:06	-4
07:06	-4
07:06	-4
07:06	-4
07:06	-4
07:07	-4
07:07	-4
07:07	-4
07:07	-4
07:07	-4
07:08	-4
07:08	-4
07:08	-4
07:08	-4
07:08	-4
07:09	-4
07:09	-4
07:09	-4
07:09	-4
07:09	-4
07:10	-4
07:10	-4
07:10	-4
07:10	-4
07:10	-4
07:11	-4
07:11	-4
07:11	-4
07:11	-4
07:11	-4
07:12	-4
07:12	-4
07:12	-4
07:12	-4
07:12	-4
07:13	-4
07:13	-4
07:13	-4
07:13	-4
07:13	-4
07:13	-4
07:14	-4
07:14	-4
07:14	-4
07:14	-4
07:14	-4
07:15	-4
07:15	-4
07:15	-4
07:15	-4
07:15	-4
07:16	-4
07:16	-4
07:16	-4
07:16	-4
07:16	-4
07:17	-4
07:17	-4
07:17	-4
07:17	-4
07:17	-4
07:18	-4
07:18	-4
07:18	-4
07:18	-4
07:18	-4
07:19	-4
07:19	-4
07:19	-4
07:19	-4
07:19	-4
07:20	-4
07:20	-4
07:20	-4
07:20	-4
07:20	-4
07:21	-4
07:21	-4
07:21	-4
07:21	-4
07:21	-4
07:21	-4
07:22	-4
07:22	-4
07:22	-4
07:22	-4
07:22	-4
07:23	-4
07:23	-4
07:23	-4
07:23	-4
07:23	-4
07:24	-4
07:24	-4
07:24	-4
07:24	-4
07:24	-4
07:25	-4
07:25	-4
07:25	-4
07:25	-4
07:25	-4
07:26	-4
07:26	-4
07:26	-4
07:26	-4
07:26	-4
07:27	-4
07:27	-4
07:27	-4
07:27	-4
07:27	-4
07:28	-4
07:28	-4
07:28	-4
07:28	-4
07:28	-4
07:29	-4
07:29	-4
07:29	-4
07:29	-4
07:29	-4
07:29	-4
07:30	-4
07:30	-4
07:30	-4
07:30	-4
07:30	-4
07:31	-4
07:31	-4
07:31	-4
07:31	-4
07:31	-4
07:32	-4
07:32	-4
07:32	-4
07:32	-4
07:32	-4
07:33	-4
07:33	-4
07:33	-4
07:33	-4
07:33	-4
07:34	-4
07:34	-4
07:34	-4
07:34	-4
07:34	-4
07:35	-4
07:35	-4
07:35	-4
07:35	-4
07:35	-4
07:36	-4
07:36	-4
07:36	-4
07:36	-4
07:36	-4
07:37	-4
07:37	-4
07:37	-4
07:37	-4
07:37	-4
07:38	-4
07:38	-4
07:38	-4
07:38	-4
07:38	-4
07:38	-4
07:39	-4
07:39	-4
07:39	-4
07:39	-4
07:39	-4
07:40	-4
07:40	-4
07:40	-4
07:40	-4
07:40	-4
07:41	-4
07:41	-4
07:41	-4
07:41	-4
07:41	-4
07:42	-4
07:42	-4
07:42	-4
07:42	-4
07:42	-4
07:43	-4
07:43	-4
07:43	-4
07:43	-4
07:43	-4
07:44	-4
07:44	-4
07:44	-4
07:44	-4
07:44	-4
07:45	-4
07:45	-4
07:45	-4
07:45	-4
07:45	-4
07:46	-4
07:46	-4
07:46	-4
07:46	-4
07:46	-4
07:46	-4
07:47	-4
07:47	-4
07:47	-4
07:47	-4
07:47	-4
07:48	-4
07:48	-4
07:48	-4
07:48	-4
07:48	-4
07:49	-4
07:49	-4
07:49	-4
07:49	-4
07:49	-4
07:50	-4
07:50	-4
07:50	-4
07:50	-4
07:50	-4
07:51	-4
07:51	-4
07:51	-4
07:51	-4
07:51	-4
07:52	-4
07:52	-4
07:52	-4
07:52	-4
07:52	-4
07:53	-4
07:53	-4
07:53	-4
07:53	-4
07:53	-4
07:54	-4
07:54	-4
07:54	-4
07:54	-4
07:54	-4
07:54	-4
07:55	-4
07:55	-4
07:55	-4
07:55	-4
07:56	-4
07:56	-4
07:56	-4
07:56	-4
07:56	-4
07:57	-4
07:57	-4
07:57	-4
07:57	-4
07:57	-4
07:58	-4
07:58	-4
07:58	-4
07:58	-4
07:58	-4
07:59	-4
07:59	-4
07:59	-4
07:59	-4
07:59	-4
08:00	-4
08:00	-4
08:00	-4
08:00	-4
08:00	-4
08:01	-4
08:01	-4
08:01	-4
08:01	-4
08:01	-4
08:02	-4
08:02	-4
08:02	-4
08:02	-4
08:02	-4
08:03	-4
08:03	-4
08:03	-4
08:03	-4
08:03	-4
08:03	-4
08:04	-4
08:04	-4
08:04	-4
08:04	-4
08:04	-4
08:05	-4
08:05	-4
08:05	-4
08:05	-4
08:05	-4
08:06	-4
08:06	-4
08:06	-4
08:06	-4
08:06	-4
08:07	-4
08:07	-4
08:07	-4
08:07	-4
08:07	-4
08:08	-4
08:08	-4
08:08	-4
08:08	-4
08:08	-4
08:09	-4
08:09	-4
08:09	-4
08:09	-4
08:09	-4
08:10	-4
08:10	-4
08:10	-4
08:10	-4
08:10	-4
08:11	-4
08:11	-4
08:11	-4
08:11	-4
08:11	-4
08:11	-4
08:12	-4
08:12	-4
08:12	-4
08:12	-4
08:12	-4
08:13	-4
08:13	-4
08:13	-4
08:13	-4
08:13	-4
08:14	-4
08:14	-4
08:14	-4
08:14	-4
08:14	-4
08:15	-4
08:15	-4
08:15	-4
08:15	-4
08:15	-4
08:16	-4
08:16	-4
08:16	-4
08:16	-4
08:16	-4
08:17	-4
08:17	-4
08:17	-4
08:17	-4
08:17	-4
08:18	-4
08:18	-4
08:18	-4
08:18	-4
08:18	-4
08:19	-4
08:19	-4
08:19	-4
08:19	-4
08:19	-4
08:19	-4
08:20	-4
08:20	-4
08:20	-4
08:20	-4
08:20	-4
08:21	-4
08:21	-4
08:21	-4
08:21	-4
08:21	-4
08:22	-4
08:22	-4
08:22	-4
08:22	-4
08:22	-4
08:23	-4
08:23	-4
08:23	-4
08:23	-4
08:24	-4
08:24	-4
08:24	-4
08:24	-4
08:24	-4
08:25	-4
08:25	-4
08:25	-4
08:25	-4
08:25	-4
08:26	-4
08:26	-4
08:26	-4
08:26	-4
08:26	-4
08:27	-4
08:27	-4
08:27	-4
08:27	-4
08:27	-4
08:28	-4
08:28	-4
08:28	-4
08:28	-4
08:28	-4
08:28	-4
08:29	-4
08:29	-4
08:29	-4
08:29	-4
08:29	-4
08:30	-4
08:30	-4
08:30	-4
08:30	-4
08:30	-4
08:31	-4
08:31	-4
08:31	-4
08:31	-4
08:31	-4
08:32	-4
08:32	-4
08:32	-4
08:32	-4
08:32	-4
08:33	-4
08:33	-4
08:33	-4
08:33	-4
08:33	-4
08:34	-4
08:34	-4
08:34	-4
08:34	-4
08:34	-4
08:35	-4
08:35	-4
08:35	-4
08:35	-4
08:35	-4
08:36	-4
08:36	-4
08:36	-4
08:36	-4
08:36	-4
08:36	-4
08:37	-4
08:37	-4
08:37	-4
08:37	-4
08:37	-4
08:38	-4
08:38	-4
08:38	-4
08:38	-4
08:38	-4
08:39	-4
08:39	-4
08:39	-4
08:39	-4
08:39	-4
08:40	-4
08:40	-4
08:40	-4
08:40	-4
08:40	-4
08:41	-4
08:41	-4
08:41	-4
08:41	-4
08:41	-4
08:42	-4
08:42	-4
08:42	-4
08:42	-4
08:42	-4
08:43	-4
08:43	-4
08:43	-4
08:43	-4
08:43	-4
08:44	-4
08:44	-4
08:44	-4
08:44	-4
08:44	-4
08:44	-4
08:45	-4
08:45	-4
08:45	-4
08:45	-4
08:45	-4
08:46	-4
08:46	-4
08:46	-4
08:46	-4
08:46	-4
08:47	-4
08:47	-4
08:47	-4
08:47	-4
08:47	-4
08:48	-4
08:48	-4
08:48	-4
08:48	-4
08:48	-4
08:49	-4
08:49	-4
08:49	-4
08:49	-4
08:49	-4
08:50	-4
08:50	-4
08:50	-4
08:50	-4
08:50	-4
08:51	-4
08:51	-4
08:51	-4
08:51	-4
08:51	-4
08:52	-4
08:52	-4
08:52	-4
08:52	-4
08:52	-4
08:53	-4
08:53	-4
08:53	-4
08:53	-4
08:53	-4
08:53	-4
08:54	-4
08:54	-4
08:54	-4
08:54	-4
08:54	-4
08:55	-4
08:55	-4
08:55	-4
08:55	-4
08:55	-4
08:56	-4
08:56	-4
08:56	-4
08:56	-4
08:56	-4
08:57	-4
08:57	-4
08:57	-4
08:57	-4
08:57	-4
08:58	-4
08:58	-4
08:58	-4
08:58	-4
08:58	-4
08:59	-4
08:59	-4
08:59	-4
08:59	-4
08:59	-4
09:00	-4
09:00	-4
09:00	-4
09:00	-4
09:00	-4
09:01	-4
09:01	-4
09:01	-4
09:01	-4
09:01	-4
09:01	-4
09:02	-4
09:02	-4
09:02	-4
09:02	-4
09:02	-4
09:03	-4
09:03	-4
09:03	-4
09:03	-4
09:03	-4
09:04	-4
09:04	-4
09:04	-4
09:04	-4
09:04	-4
09:05	-4
09:05	-4
09:05	-4
09:05	-4
09:05	-4
09:06	-4
09:06	-4
09:06	-4
09:06	-4
09:06	-4
09:07	-4
09:07	-4
09:07	-4
09:07	-4
09:07	-4
09:08	-4
09:08	-4
09:08	-4
09:08	-4
09:08	-4
09:09	-4
09:09	-4
09:09	-4
09:09	-4
09:09	-4
09:10	-4
09:10	-4
09:10	-4
09:10	-4
09:10	-4
09:11	-4
09:11	-4
09:11	-4
09:11	-4
09:11	-4
09:12	-4
09:12	-4
09:12	-4
09:12	-4
09:12	-4
09:13	-4
09:13	-4
09:13	-4
09:13	-4
09:14	-4
09:14	-4
09:14	-4
09:14	-4
09:14	-4
09:15	-4
09:15	-4
09:15	-4
09:15	-4
09:15	-4
